MODEL_YEAR,MAKE,MODEL,VEHICLE_CLASS,ENGINE_SIZE(L),CYLINDERS,TRANSMISSION,FUEL_TYPE,FUEL_CONSUMPTION_CITY(L/100km),HWY_(L/100km),COMB_(L/100km),COMB_(mpg),CO2_EMISSIONS(g/km)
2009,SAAB,9-5 SEDAN TURBO,MID-SIZE,2.3,4,AS5,Z,12.3,7.5,10.1,28,232
2009,SAAB,9-5 SEDAN TURBO,MID-SIZE,2.3,4,M5,Z,11.6,7.2,9.6,29,221
2009,SAAB,9-5 SPORTCOMBI TURBO,STATION WAGON - MID-SIZE,2.3,4,AS5,Z,12.3,7.5,10.1,28,232
2009,SAAB,9-5 SPORTCOMBI TURBO,STATION WAGON - MID-SIZE,2.3,4,M5,Z,11.6,7.2,9.6,29,221
2009,SAAB,9-7X AWD,SUV,4.2,6,A4,X,15.2,10.1,12.9,22,297
2009,SAAB,9-7X AWD,SUV,5.3,8,A4,X,14.8,9.9,12.6,22,290
2009,SAAB,9-7X AWD,SUV,6,8,A4,Z,18.1,12.9,15.8,18,363
2009,SATURN,ASTRA,COMPACT,1.8,4,A4,X,8.4,6.6,7.6,37,175
2009,SATURN,ASTRA,COMPACT,1.8,4,M5,X,8.5,6.1,7.4,38,170
2009,SATURN,AURA,MID-SIZE,2.4,4,AS6,X,9.4,5.9,7.8,36,179
2009,SATURN,AURA,MID-SIZE,3.6,6,AS6,X,12.2,7.8,10.2,28,235
2009,SATURN,AURA HYBRID,MID-SIZE,2.4,4,A4,X,7.9,5.8,6.9,41,159
2009,SATURN,OUTLOOK,SUV,3.6,6,A6,X,12.7,8.4,10.8,26,248
2009,SATURN,OUTLOOK AWD,SUV,3.6,6,A6,X,13.1,8.8,11.1,25,255
2009,SATURN,SKY,TWO-SEATER,2.4,4,A5,Z,10.8,8.3,9.7,29,223
2009,SATURN,SKY,TWO-SEATER,2.4,4,M5,Z,11,7.9,9.6,29,221
2009,SATURN,SKY TURBO,TWO-SEATER,2,4,A5,Z,11.2,7.5,9.5,30,218
2009,SATURN,SKY TURBO,TWO-SEATER,2,4,M5,Z,10.8,6.9,9,31,207
2009,SATURN,VUE,SUV,2.4,4,A4,X,10.9,7.5,9.4,30,216
2009,SATURN,VUE,SUV,3.6,6,A6,X,12.6,8.4,10.7,26,246
2009,SATURN,VUE,SUV,3.6,6,AS6,X,12.6,8.4,10.7,26,246
2009,SATURN,VUE AWD,SUV,3.5,6,A6,X,13.3,8.7,11.2,25,258
2009,SATURN,VUE AWD,SUV,3.6,6,A6,X,13.1,8.8,11.2,25,258
2009,SATURN,VUE AWD,SUV,3.6,6,AS6,X,13.5,8.6,11.3,25,260
2009,SATURN,VUE HYBRID,SUV,2.4,4,A4,X,8.2,6.1,7.3,39,168
2009,SMART,FORTWO,TWO-SEATER,1,3,AS5,Z,5.9,4.8,5.4,52,124
2009,SMART,FORTWO CABRIOLET,TWO-SEATER,1,3,AS5,Z,5.9,4.8,5.4,52,124
2009,SUBARU,FORESTER 2.5XS LTD,SUV,2.5,4,AS4,X,10.4,7.6,9.1,31,209
2009,SUBARU,FORESTER 2.5XS LTD,SUV,2.5,4,M5,X,10.6,7.5,9.2,31,212
2009,SUBARU,FORESTER 2.5XT TURBO,SUV,2.5,4,AS4,Z,10.9,8.3,9.7,29,223
2009,SUBARU,IMPREZA 2.5i,COMPACT,2.5,4,AS4,X,10.4,7.6,9.1,31,209
2009,SUBARU,IMPREZA 2.5i,COMPACT,2.5,4,M5,X,10.6,7.5,9.2,31,212
2009,SUBARU,IMPREZA 2.5i WAGON,STATION WAGON - SMALL,2.5,4,AS4,X,10.4,7.6,9.1,31,209
2009,SUBARU,IMPREZA 2.5i WAGON,STATION WAGON - SMALL,2.5,4,M5,X,10.6,7.5,9.2,31,212
2009,SUBARU,IMPREZA STI TURBO,COMPACT,2.5,4,M6,Z,12.2,8.7,10.6,27,244
2009,SUBARU,IMPREZA WRX TURBO,COMPACT,2.5,4,M5,Z,11.1,8,9.7,29,223
2009,SUBARU,IMPREZA WRX WAGON TURBO,STATION WAGON - SMALL,2.5,4,M5,Z,11.1,8,9.7,29,223
2009,SUBARU,LEGACY 2.5 GT SPEC B,COMPACT,2.5,4,M6,Z,12.3,8.2,10.4,27,239
2009,SUBARU,LEGACY 2.5i,COMPACT,2.5,4,AS4,X,10.4,7.6,9.1,31,209
2009,SUBARU,LEGACY 2.5i,COMPACT,2.5,4,M5,X,10.6,7.5,9.2,31,212
2009,SUBARU,LEGACY 2.5i WAGON,STATION WAGON - MID-SIZE,2.5,4,AS4,X,10.4,7.6,9.1,31,209
2009,SUBARU,LEGACY 2.5i WAGON,STATION WAGON - MID-SIZE,2.5,4,M5,X,10.6,7.5,9.2,31,212
2009,SUBARU,LEGACY 3.0R LTD,COMPACT,3,6,AS5,Z,12.1,8.3,10.4,27,239
2009,SUBARU,OUTBACK 2.5i,SUV,2.5,4,AS4,X,10.4,7.6,9.1,31,209
2009,SUBARU,OUTBACK 2.5i,SUV,2.5,4,M5,X,10.6,7.5,9.2,31,212
2009,SUBARU,OUTBACK 3.0R,SUV,3,6,AS5,Z,12.1,8.3,10.4,27,239
2009,SUBARU,TRIBECA,SUV,3.6,6,AS5,X,13.2,9.4,11.5,25,264
2009,SUZUKI,EQUATOR,PICKUP TRUCK - SMALL,2.5,4,M5,X,10.7,8.7,9.8,29,225
2009,SUZUKI,EQUATOR,PICKUP TRUCK - SMALL,4,6,A5,X,14,9.6,12,24,276
2009,SUZUKI,EQUATOR 4X4,PICKUP TRUCK - SMALL,4,6,A5,X,14.4,10.4,12.6,22,290
2009,SUZUKI,GRAND VITARA,SUV,2.4,4,A4,X,11.2,8.6,10,28,230
2009,SUZUKI,GRAND VITARA,SUV,2.4,4,M5,X,11.2,8.1,9.8,29,225
2009,SUZUKI,GRAND VITARA,SUV,3.2,6,A5,X,12.5,8.6,10.7,26,246
2009,SUZUKI,SWIFT+,COMPACT,1.6,4,A4,X,8.2,5.8,7.1,40,163
2009,SUZUKI,SWIFT+,COMPACT,1.6,4,M5,X,7.9,5.7,6.9,41,159
2009,SUZUKI,SX4,STATION WAGON - SMALL,2,4,A4,X,9,6.5,7.8,36,179
2009,SUZUKI,SX4,STATION WAGON - SMALL,2,4,M5,X,9.2,6.5,8,35,184
2009,SUZUKI,SX4 AWD,STATION WAGON - SMALL,2,4,A4,X,9.9,7.1,8.6,33,198
2009,SUZUKI,SX4 AWD,STATION WAGON - SMALL,2,4,M5,X,9.9,7.1,8.7,32,200
2009,SUZUKI,SX4 JX,STATION WAGON - SMALL,2,4,A4,X,9.2,6.7,8.1,35,186
2009,SUZUKI,SX4 SEDAN,COMPACT,2,4,A4,X,9,6.5,7.8,36,179
2009,SUZUKI,SX4 SEDAN,COMPACT,2,4,M5,X,9.2,6.5,8,35,184
2009,SUZUKI,SX4 SEDAN SPORT,COMPACT,2,4,A4,X,9.2,6.7,8.1,35,186
2009,SUZUKI,SX4 SEDAN SPORT,COMPACT,2,4,M5,X,9.5,6.8,8.3,34,191
2009,SUZUKI,XL7 AWD,SUV,3.6,6,AS6,X,13.5,8.6,11.3,25,260
2009,TOYOTA,4RUNNER 4WD,SUV,4,6,A5,X,13.4,9.9,11.8,24,271
2009,TOYOTA,4RUNNER 4WD,SUV,4.7,8,A5,X,15,11.5,13.4,21,308
2009,TOYOTA,AVALON,FULL-SIZE,3.5,6,AS6,X,10.7,7,9,31,207
2009,TOYOTA,CAMRY,MID-SIZE,2.4,4,A5,X,9.5,6.2,8,35,184
2009,TOYOTA,CAMRY,MID-SIZE,2.4,4,M5,X,9.6,6.4,8.2,34,189
2009,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS6,X,10.7,7,9,31,207
2009,TOYOTA,CAMRY HYBRID,MID-SIZE,2.4,4,AV,X,5.7,5.7,5.7,50,131
2009,TOYOTA,COROLLA,COMPACT,1.8,4,A4,X,7.4,5.6,6.6,43,152
2009,TOYOTA,COROLLA,COMPACT,1.8,4,M5,X,7.5,5.6,6.7,42,154
2009,TOYOTA,COROLLA,COMPACT,2.4,4,AS5,X,9.4,6.5,8.1,35,186
2009,TOYOTA,COROLLA,COMPACT,2.4,4,M5,X,9.5,6.7,8.2,34,189
2009,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,A4,X,8.1,6.2,7.2,39,166
2009,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,M5,X,7.8,6.2,7.1,40,163
2009,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,2.4,4,AS5,X,9.7,6.9,8.4,34,193
2009,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,2.4,4,M5,X,9.6,7.1,8.5,33,196
2009,TOYOTA,COROLLA MATRIX AWD,STATION WAGON - SMALL,2.4,4,A4,X,10.3,7.7,9.1,31,209
2009,TOYOTA,FJ CRUISER 4WD,SUV,4,6,A5,Z,13.4,9.9,11.8,24,271
2009,TOYOTA,FJ CRUISER 4WD,SUV,4,6,M6,Z,14.7,10.8,12.9,22,297
2009,TOYOTA,HIGHLANDER 4WD,SUV,3.5,6,AS5,X,12.3,8.8,10.8,26,248
2009,TOYOTA,HIGHLANDER HYBRID 4WD,SUV,3.3,6,AV,X,7.4,8,7.7,37,177
2009,TOYOTA,PRIUS,MID-SIZE,1.5,4,AV,X,4,4.2,4.1,69,94
2009,TOYOTA,RAV4 4WD,SUV,2.5,4,A4,X,9.7,7.2,8.6,33,198
2009,TOYOTA,RAV4 4WD,SUV,3.5,6,A5,X,11.1,7.7,9.6,29,221
2009,TOYOTA,SEQUOIA 4X4,SUV,4.7,8,AS5,X,16.1,12.4,14.4,20,331
2009,TOYOTA,SEQUOIA 4X4,SUV,5.7,8,AS6,X,16.4,11.3,14.1,20,324
2009,TOYOTA,SIENNA,SUV,3.5,6,A5,X,11.7,8.1,10.1,28,232
2009,TOYOTA,SIENNA AWD,SUV,3.5,6,A5,X,13.3,9.5,11.6,24,267
2009,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,A4,X,11,7.9,9.6,29,221
2009,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,M5,X,10.5,7.8,9.3,30,214
2009,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,4,6,M6,X,13.5,10.1,12,24,276
2009,TOYOTA,TACOMA 4X4,PICKUP TRUCK - SMALL,2.7,4,M5,X,12,9.1,10.7,26,246
2009,TOYOTA,TACOMA 4X4,PICKUP TRUCK - SMALL,4,6,A5,X,13.4,9.9,11.8,24,271
2009,TOYOTA,TACOMA 4X4,PICKUP TRUCK - SMALL,4,6,M6,X,14.7,10.8,12.9,22,297
2009,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.7,8,AS5,X,15.2,11.7,13.6,21,313
2009,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,15.2,10.9,13.3,21,306
2009,TOYOTA,TUNDRA 4X4,PICKUP TRUCK - STANDARD,4.7,8,AS5,X,15.9,12.2,14.2,20,327
2009,TOYOTA,TUNDRA 4X4,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,16.6,11.7,14.4,20,331
2009,TOYOTA,VENZA,SUV,3.5,6,AS6,X,11,7.6,9.5,30,218
2009,TOYOTA,VENZA AWD,SUV,3.5,6,AS6,X,11.5,7.9,9.9,29,228
2009,TOYOTA,YARIS,SUBCOMPACT,1.5,4,A4,X,7,5.7,6.4,44,147
2009,TOYOTA,YARIS,SUBCOMPACT,1.5,4,M5,X,6.9,5.5,6.3,45,145
2009,VOLKSWAGEN,CITY GOLF,COMPACT,2,4,AS6,X,9.9,6.9,8.6,33,198
2009,VOLKSWAGEN,CITY GOLF,COMPACT,2,4,M5,X,9.8,7,8.6,33,198
2009,VOLKSWAGEN,CITY JETTA,COMPACT,2,4,AS6,X,9.9,6.9,8.6,33,198
2009,VOLKSWAGEN,CITY JETTA,COMPACT,2,4,M5,X,9.8,7,8.6,33,198
2009,VOLKSWAGEN,EOS,SUBCOMPACT,2,4,AS6,Z,9.2,6.6,8.1,35,186
2009,VOLKSWAGEN,EOS,SUBCOMPACT,2,4,M6,Z,10,6.6,8.5,33,196
2009,VOLKSWAGEN,GTI,COMPACT,2,4,AS6,Z,9,6.8,8.8,32,202
2009,VOLKSWAGEN,GTI,COMPACT,2,4,M6,Z,10,6.6,8.5,33,196
2009,VOLKSWAGEN,JETTA,COMPACT,2,4,AS6,Z,9,6.8,8.8,32,202
2009,VOLKSWAGEN,JETTA,COMPACT,2,4,M6,Z,10,6.6,8.5,33,196
2009,VOLKSWAGEN,JETTA,COMPACT,2.5,5,AS6,X,10.5,7.2,9,31,207
2009,VOLKSWAGEN,JETTA,COMPACT,2.5,5,M5,X,10.7,7,9,31,207
2009,VOLKSWAGEN,JETTA TDI,COMPACT,2,4,AS6,D,6.8,4.9,6,47,162
2009,VOLKSWAGEN,JETTA TDI,COMPACT,2,4,M6,D,6.8,4.8,5.9,48,159
2009,VOLKSWAGEN,JETTA WAGON,STATION WAGON - SMALL,2.5,5,AS6,X,10.5,7.2,9,31,207
2009,VOLKSWAGEN,JETTA WAGON,STATION WAGON - SMALL,2.5,5,M5,X,10.7,7,9,31,207
2009,VOLKSWAGEN,JETTA WAGON TDI,STATION WAGON - SMALL,2,4,AS6,D,6.8,4.9,6,47,162
2009,VOLKSWAGEN,JETTA WAGON TDI,STATION WAGON - SMALL,2,4,M6,D,6.8,4.8,5.9,48,159
2009,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,2.5,5,AS6,X,10.4,6.8,8.8,32,202
2009,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,2.5,5,M5,X,10.4,7.1,8.9,32,205
2009,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACT,2.5,5,AS6,X,10.5,7,8.9,32,205
2009,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACT,2.5,5,M5,X,10.2,7.1,8.8,32,202
2009,VOLKSWAGEN,PASSAT,MID-SIZE,2,4,AS6,Z,10.8,7.1,9.1,31,209
2009,VOLKSWAGEN,PASSAT,MID-SIZE,2,4,M6,Z,10,6.6,8.5,33,196
2009,VOLKSWAGEN,PASSAT CC,COMPACT,2,4,AS6,Z,10.8,7.1,9.1,31,209
2009,VOLKSWAGEN,PASSAT CC,COMPACT,2,4,M6,Z,10,6.6,8.5,33,196
2009,VOLKSWAGEN,PASSAT CC,COMPACT,3.6,6,AS6,Z,12.3,7.9,10.3,27,237
2009,VOLKSWAGEN,PASSAT CC 4MOTION,COMPACT,3.6,6,AS6,Z,12.7,8.3,10.7,26,246
2009,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,2,4,AS6,Z,11,7.2,9.3,30,214
2009,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,2,4,M6,Z,10,6.6,8.5,33,196
2009,VOLKSWAGEN,PASSAT WAGON 4MOTION,STATION WAGON - MID-SIZE,3.6,6,AS6,Z,12.7,8.3,10.7,26,246
2009,VOLKSWAGEN,RABBIT,COMPACT,2.5,5,AS6,X,10.5,7.2,9,31,207
2009,VOLKSWAGEN,RABBIT,COMPACT,2.5,5,M5,X,10.7,6.9,9,31,207
2009,VOLKSWAGEN,ROUTAN,MINIVAN,4,6,A6,X,12.2,7.9,10.3,27,237
2009,VOLKSWAGEN,TIGUAN,SUV,2,4,AS6,Z,11.4,8.1,9.9,29,228
2009,VOLKSWAGEN,TIGUAN,SUV,2,4,M6,Z,11.2,7.6,9.6,29,221
2009,VOLKSWAGEN,TIGUAN 4MOTION,SUV,2,4,AS6,Z,11.6,8.3,10.1,28,232
2009,VOLKSWAGEN,TOUAREG,SUV,3.6,6,AS6,Z,14.8,10.3,12.8,22,294
2009,VOLKSWAGEN,TOUAREG,SUV,4.2,8,AS6,Z,16.6,11,14.1,20,324
2009,VOLVO,C30 2.4i,COMPACT,2.4,5,AS5,X,10.5,7.1,9,31,207
2009,VOLVO,C30 T5 TURBO,COMPACT,2.5,5,AS5,X,10.7,7,9.1,31,209
2009,VOLVO,C30 T5 TURBO,COMPACT,2.5,5,M6,X,10.7,7,9,31,207
2009,VOLVO,C70 T5 TURBO,COMPACT,2.5,5,AS5,X,11.4,7.6,9.7,29,223
2009,VOLVO,C70 T5 TURBO,COMPACT,2.5,5,M6,X,11.3,7.5,9.6,29,221
2009,VOLVO,S40 2.4i,COMPACT,2.4,5,AS5,X,10.5,7.1,9,31,207
2009,VOLVO,S40 2.4i,COMPACT,2.4,5,M5,X,10.5,7.2,9,31,207
2009,VOLVO,S40 T5 AWD TURBO,COMPACT,2.5,5,AS5,X,11.8,7.6,9.9,29,228
2009,VOLVO,S40 T5 AWD TURBO,COMPACT,2.5,5,M6,X,12,7.8,10.1,28,232
2009,VOLVO,S40 T5 TURBO,COMPACT,2.5,5,AS5,X,10.7,7,9.1,31,209
2009,VOLVO,S40 T5 TURBO,COMPACT,2.5,5,M6,X,10.7,7,9,31,207
2009,VOLVO,S60 2.5T AWD TURBO,COMPACT,2.5,5,A5,X,11.9,7.6,10,28,230
2009,VOLVO,S60 2.5T AWD TURBO,COMPACT,2.5,5,AS5,X,11.8,7.6,9.9,29,228
2009,VOLVO,S60 2.5T TURBO,COMPACT,2.5,5,A5,X,11.2,7.4,9.5,30,218
2009,VOLVO,S60 2.5T TURBO,COMPACT,2.5,5,AS5,X,10.7,7,9.1,31,209
2009,VOLVO,S60 T5 TURBO,COMPACT,2.4,5,AS5,X,11.9,7.7,10,28,230
2009,VOLVO,S80 3.2,MID-SIZE,3.2,5,AS6,X,12.7,7.8,10.5,27,242
2009,VOLVO,S80 T6 AWD TURBO,MID-SIZE,3,6,AS6,X,13.8,8.6,11.4,25,262
2009,VOLVO,S80 V8 AWD,MID-SIZE,4.4,8,AS6,X,14,9,11.7,24,269
2009,VOLVO,V50 2.4i,STATION WAGON - SMALL,2.4,5,AS5,X,10.5,7.1,9,31,207
2009,VOLVO,V50 2.4i,STATION WAGON - SMALL,2.4,5,M5,X,10.5,7.2,9,31,207
2009,VOLVO,V50 T5 AWD TURBO,STATION WAGON - SMALL,2.5,5,AS5,X,11.8,7.6,9.9,29,228
2009,VOLVO,V50 T5 AWD TURBO,STATION WAGON - SMALL,2.5,5,M6,X,12,7.8,10.1,28,232
2009,VOLVO,V50 T5 TURBO,STATION WAGON - SMALL,2.5,5,AS5,X,10.7,7,9.1,31,209
2009,VOLVO,V50 T5 TURBO,STATION WAGON - SMALL,2.5,5,M6,X,10.7,7,9,31,207
2009,VOLVO,V70 3.2,STATION WAGON - MID-SIZE,3.2,5,AS6,X,12.7,7.8,10.5,27,242
2009,VOLVO,XC70 3.2 AWD,SUV,3.2,6,AS6,X,13.7,8.8,11.5,25,264
2009,VOLVO,XC70 T6 AWD TURBO,SUV,3,5,AS6,X,13.7,9,11.6,24,267
2009,VOLVO,XC90 3.2,SUV,3.2,6,AS6,X,14.6,9.8,12.5,23,288
2009,VOLVO,XC90 3.2 AWD,SUV,3.2,6,AS6,X,15,10,12.7,22,292
2009,VOLVO,XC90 V8 AWD,SUV,4.4,8,AS6,X,16.2,10.6,13.7,21,315
2010,ACURA,CSX,COMPACT,2,4,AS5,X,9.5,6.5,8.1,35,186
2010,ACURA,CSX,COMPACT,2,4,M5,X,8.7,6.4,7.7,37,177
2010,ACURA,CSX,COMPACT,2,4,M6,Z,10.2,6.8,8.7,32,200
2010,ACURA,MDX AWD,SUV,3.7,6,AS6,Z,13.2,9.6,11.6,24,267
2010,ACURA,RDX AWD TURBO,SUV,2.3,4,AS5,Z,11.7,8.7,10.3,27,237
2010,ACURA,RL AWD,MID-SIZE,3.7,6,AS5,Z,13.1,9,11.2,25,258
2010,ACURA,TL,MID-SIZE,3.5,6,AS5,Z,11.6,7.5,9.7,29,223
2010,ACURA,TL AWD,MID-SIZE,3.7,6,AS5,Z,12.3,8.1,10.4,27,239
2010,ACURA,TL AWD,MID-SIZE,3.7,6,M6,Z,11.9,8,10.2,28,235
2010,ACURA,TSX,COMPACT,2.4,4,AS5,Z,9.6,6.5,8.2,34,189
2010,ACURA,TSX,COMPACT,2.4,4,M6,Z,10.5,7,8.9,32,205
2010,ACURA,TSX,COMPACT,3.5,6,AS5,Z,11.3,7.4,9.5,30,218
2010,ASTON MARTIN,DB9,MINICOMPACT,5.9,12,AS6,Z,16.2,10.1,13.5,21,310
2010,ASTON MARTIN,DB9,MINICOMPACT,5.9,12,M6,Z,18.9,11.7,15.7,18,361
2010,ASTON MARTIN,DBS,MINICOMPACT,5.9,12,AS6,Z,18.1,11.2,14.9,19,343
2010,ASTON MARTIN,DBS,MINICOMPACT,5.9,12,M6,Z,19.1,12.1,15.9,18,366
2010,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,AM6,Z,15.4,9.9,12.9,22,297
2010,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,M6,Z,17.4,10.8,14.4,20,331
2010,AUDI,A3,STATION WAGON - SMALL,2,4,AS6,Z,9.4,6.9,8.3,34,191
2010,AUDI,A3,STATION WAGON - SMALL,2,4,M6,Z,10.4,6.7,8.7,32,200
2010,AUDI,A3 QUATTRO,STATION WAGON - SMALL,2,4,AS6,Z,9.6,7.5,8.6,33,198
2010,AUDI,A3 TDI,STATION WAGON - SMALL,2,4,AS6,D,6.7,4.6,5.8,49,157
2010,AUDI,A4,COMPACT,2,4,AV,Z,8.9,6.5,7.8,36,179
2010,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,2,4,AS6,Z,10.1,7.3,8.9,32,205
2010,AUDI,A4 QUATTRO,COMPACT,2,4,AS6,Z,10.1,7.3,8.9,32,205
2010,AUDI,A4 QUATTRO,COMPACT,2,4,M6,Z,9.4,6.5,8.1,35,186
2010,AUDI,A5 CABRIOLET QUATTRO,SUBCOMPACT,2,4,AS6,Z,10.1,7.5,8.9,32,205
2010,AUDI,A5 COUPE,SUBCOMPACT,2,4,AS6,Z,10.1,7.3,8.9,32,205
2010,AUDI,A5 COUPE,SUBCOMPACT,2,4,M6,Z,9.4,6.5,8.1,35,186
2010,AUDI,A5 COUPE,SUBCOMPACT,3.2,6,AS6,Z,11.6,7.6,9.8,29,225
2010,AUDI,A6,MID-SIZE,3.2,6,AV,Z,11.4,7.1,9.5,30,218
2010,AUDI,A6 AVANT QUATTRO,STATION WAGON - MID-SIZE,3,6,AS6,Z,12,8,10.2,28,235
2010,AUDI,A6 QUATTRO,MID-SIZE,3,6,AS6,Z,12,8,10.2,28,235
2010,AUDI,A6 QUATTRO,MID-SIZE,4.2,8,AS6,Z,13.1,8.7,11.1,25,255
2010,AUDI,A8,MID-SIZE,4.2,8,AS6,Z,13.1,8.7,11.1,25,255
2010,AUDI,A8 L,FULL-SIZE,4.2,8,AS6,Z,13.1,8.7,11.1,25,255
2010,AUDI,Q5,SUV,3.2,6,AS6,Z,11.5,9,10.4,27,239
2010,AUDI,Q7,SUV,3.6,6,AS6,Z,14.8,10.4,12.8,22,294
2010,AUDI,Q7,SUV,4.2,8,AS6,Z,16.1,11.2,13.9,20,320
2010,AUDI,Q7 TDI,SUV,3,6,AS6,D,13.2,8.3,11,26,297
2010,AUDI,R8,TWO-SEATER,4.2,8,AS6,Z,17,11,14.3,20,329
2010,AUDI,R8,TWO-SEATER,4.2,8,M6,Z,17.1,10.3,14,20,322
2010,AUDI,R8,TWO-SEATER,5.2,10,AS6,Z,16.5,11.2,14.1,20,324
2010,AUDI,R8,TWO-SEATER,5.2,10,M6,Z,19.1,11.6,15.7,18,361
2010,AUDI,S4,COMPACT,3,6,AS7,Z,12.1,7.9,10.2,28,235
2010,AUDI,S4,COMPACT,3,6,M6,Z,12.2,8.1,10.3,27,237
2010,AUDI,S5 CABRIOLET,SUBCOMPACT,3,6,AS7,Z,12.9,8.1,10.7,26,246
2010,AUDI,S5 COUPE,SUBCOMPACT,4.2,8,AS6,Z,12.8,8.9,11.1,25,255
2010,AUDI,S5 COUPE,SUBCOMPACT,4.2,8,M6,Z,15.1,9.4,12.6,22,290
2010,AUDI,S6,MID-SIZE,5.2,10,AS6,Z,15.2,10.4,13,22,299
2010,AUDI,TT COUPE QUATTRO,SUBCOMPACT,2,4,AS6,Z,9.7,7.1,8.5,33,196
2010,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,2,4,AS6,Z,9.7,7.1,8.5,33,196
2010,BENTLEY,AZURE,MID-SIZE,6.8,8,AS6,Z,22.7,13.1,18.4,15,423
2010,BENTLEY,CONTINENTAL FLYING SPUR,MID-SIZE,6,12,AS6,Z,20.9,11.9,16.9,17,389
2010,BENTLEY,CONTINENTAL GT,COMPACT,6,12,AS6,Z,20.4,11.6,16.4,17,377
2010,BENTLEY,CONTINENTAL GTC,COMPACT,6,12,AS6,Z,20.9,11.9,16.9,17,389
2010,BENTLEY,CONTINENTAL SUPERSPORTS,TWO-SEATER,6,12,AS6,Z,18.1,11.3,15.1,19,347
2010,BMW,128i CABRIOLET,SUBCOMPACT,3,6,A6,Z,11.3,7.4,9.5,30,218
2010,BMW,128i CABRIOLET,SUBCOMPACT,3,6,M6,Z,10.8,6.9,9,31,207
2010,BMW,128i COUPE,SUBCOMPACT,3,6,A6,Z,11.3,6.9,9.3,30,214
2010,BMW,128i COUPE,SUBCOMPACT,3,6,M6,Z,10.8,6.9,9,31,207
2010,BMW,135i CABRIOLET,SUBCOMPACT,3,6,A6,Z,11.9,7.9,10.1,28,232
2010,BMW,135i CABRIOLET,SUBCOMPACT,3,6,M6,Z,11.6,7.7,9.8,29,225
2010,BMW,135i COUPE,SUBCOMPACT,3,6,A6,Z,11.9,7.9,10.1,28,232
2010,BMW,135i COUPE,SUBCOMPACT,3,6,M6,Z,11.6,7.7,9.8,29,225
2010,BMW,323i,COMPACT,2.5,6,A6,Z,11.2,6.7,9.2,31,212
2010,BMW,323i,COMPACT,2.5,6,M6,Z,11.1,6.9,9.2,31,212
2010,BMW,328i,COMPACT,3,6,A6,Z,11.3,6.9,9.3,30,214
2010,BMW,328i,COMPACT,3,6,M6,Z,10.8,6.9,9,31,207
2010,BMW,328i CABRIOLET,SUBCOMPACT,3,6,A6,Z,11.3,7.4,9.5,30,218
2010,BMW,328i CABRIOLET,SUBCOMPACT,3,6,M6,Z,12.2,7.4,10.1,28,232
2010,BMW,328i COUPE,SUBCOMPACT,3,6,A6,Z,11.3,6.9,9.3,30,214
2010,BMW,328i COUPE,SUBCOMPACT,3,6,M6,Z,10.8,6.9,9,31,207
2010,BMW,328i xDRIVE,COMPACT,3,6,A6,Z,11.9,7.8,10.1,28,232
2010,BMW,328i xDRIVE,COMPACT,3,6,M6,Z,12.2,7.6,10.2,28,235
2010,BMW,328i xDRIVE COUPE,SUBCOMPACT,3,6,A6,Z,11.9,7.8,10.1,28,232
2010,BMW,328i xDRIVE COUPE,SUBCOMPACT,3,6,M6,Z,12.2,7.6,10.2,28,235
2010,BMW,328i xDRIVE TOURING,STATION WAGON - SMALL,3,6,A6,Z,11.9,7.8,10.1,28,232
2010,BMW,328i xDRIVE TOURING,STATION WAGON - SMALL,3,6,M6,Z,12.2,7.6,10.2,28,235
2010,BMW,335d,COMPACT,3,6,A6,D,9,5.4,7.4,38,200
2010,BMW,335i,COMPACT,3,6,A6,Z,11.8,7.5,9.9,29,228
2010,BMW,335i,COMPACT,3,6,M6,Z,11.7,7.6,9.8,29,225
2010,BMW,335i CABRIOLET,SUBCOMPACT,3,6,A6,Z,11.8,7.5,9.9,29,228
2010,BMW,335i CABRIOLET,SUBCOMPACT,3,6,M6,Z,11.7,7.6,9.8,29,225
2010,BMW,335i COUPE,SUBCOMPACT,3,6,A6,Z,11.8,7.5,9.9,29,228
